"Uniprot_Accession","Uniprot_ID","REACTOME_ID","REACTOME_description"
"Q8BH74","NU107_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"P68368","TBA4A_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q61550","RAD21_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q9Z1S0","BUB1B_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q9D083","SPC24_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q922S8","KIF2C_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q9D6F9","TBB4A_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"O35638","STAG2_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"P68369","TBA1A_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"O08901","BUB1_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q8C3Y4","KNTC1_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q8K015","CENPO_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q6RT24","CENPE_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q9CQA0","CENPM_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"P63330","PP2AA_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q922J3","CLIP1_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q8K305","NSL1_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q9CPV1","SKA1_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q9CWU9","NUP37_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q9CY25","MIS12_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q9CPQ5","CENPQ_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"P68373","TBA1C_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"O35685","NUDC_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"P63168","DYL1_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q9JJ66","CDC20_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q9D0F1","NDC80_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q9CZA6","NDE1_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q6ZWU9","RS27_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q9D1M0","SEC13_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q9CZW2","CENPN_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"P63005","LIS1_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"P30276","CCNB2_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q6PDL0","DC1L2_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"P59235","NUP43_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"A2AGT5","CKAP5_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q6PD28","2A5B_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q9CR46","SKA2_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"O88487","DC1I2_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"O54692","ZW10_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"P49452","CENPC_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q9JJZ2","TBA8_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q3TJM4","CENPT_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q99P69","NUF2_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q9ERD7","TBB3_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q66JQ7","KNL1_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q3UA16","SPC25_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q9Z0W3","NU160_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q8R480","NUP85_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q7TMM9","TBB2A_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q80TV8","CLAP1_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q8CJF7","ELYS_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q8R060","ZWILC_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q5F2E8","TAOK1_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q3U3S3","CENPL_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q6PFD9","NUP98_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q65Z40","WAPL_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"P62715","PP2AB_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q8BHX3","BOREA_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q3UK10","B9D2_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q60996","2A5G_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q8R0G9","NU133_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q9D0M5","DYL2_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q9CU62","SMC1A_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q91WD7","KI18A_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q9QYM8","CENPH_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q9ERU9","RBP2_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q9Z1B5","MD2L1_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q8C4M7","CENPU_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q9ESN5","CENPK_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q9D084","CENPS_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q9WTX8","MD1L1_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q9WU62","INCE_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"P68372","TBB4B_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q9CXH7","SGO1_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q9D3E6","STAG1_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q61151","2A5E_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q8R2U0","SEH1_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q923A2","SPDLY_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q6P5F9","XPO1_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"P63087","PP1G_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"P46061","RAGP1_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q76MZ3","2AAA_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q9ERR1","NDEL1_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q8VH37","HDAC8_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q9CPV5","PMF1_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q6PD03","2A5A_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q4VA53","PDS5B_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q9CWF2","TBB2B_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"P28740","KIF2A_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"P05214","TBA3_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q3UX10","TBAL3_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q8K1K4","CENPI_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q9CQU5","ZWINT_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q9JHU4","DYHC1_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q9CZ92","CENPP_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"O70126","AURKB_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q8BRT1","CLAP2_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q61166","MARE1_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q9WVA3","BUB3_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q07832","PLK1_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"P24860","CCNB1_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q6A026","PDS5A_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q8C0N1","KIF2B_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q8R1Q8","DC1L1_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q8BK67","RCC2_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q8BHK9","ERC6L_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q7TNP2","2AAB_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q9CPY3","CDCA5_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q9CW03","SMC3_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"O35216","CENPA_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"P11440","CDK1_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"A2AQ07","TBB1_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q9CQ82","CENPR_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q922F4","TBB6_MOUSE","R-MMU-2500257","Resolution of Sister Chromatid Cohesion"
"Q8CG48","SMC2_MOUSE","R-MMU-2514853","Condensation of Prometaphase Chromosomes"
"Q8C156","CND2_MOUSE","R-MMU-2514853","Condensation of Prometaphase Chromosomes"
"P67871","CSK2B_MOUSE","R-MMU-2514853","Condensation of Prometaphase Chromosomes"
"Q60737","CSK21_MOUSE","R-MMU-2514853","Condensation of Prometaphase Chromosomes"
"O54833","CSK22_MOUSE","R-MMU-2514853","Condensation of Prometaphase Chromosomes"
"Q8CG47","SMC4_MOUSE","R-MMU-2514853","Condensation of Prometaphase Chromosomes"
"Q8K2Z4","CND1_MOUSE","R-MMU-2514853","Condensation of Prometaphase Chromosomes"
"Q8VBV8","GUC1B_MOUSE","R-MMU-2514859","Inactivation, recovery and regulation of the phototransduction cascade"
"O70291","GRK4_MOUSE","R-MMU-2514859","Inactivation, recovery and regulation of the phototransduction cascade"
"Q3U2J5","CMKMT_MOUSE","R-MMU-2514859","Inactivation, recovery and regulation of the phototransduction cascade"
"P20443","ARRS_MOUSE","R-MMU-2514859","Inactivation, recovery and regulation of the phototransduction cascade"
"P09174","CNRG_MOUSE","R-MMU-2514859","Inactivation, recovery and regulation of the phototransduction cascade"
"O35655","PPE1_MOUSE","R-MMU-2514859","Inactivation, recovery and regulation of the phototransduction cascade"
"O70310","NMT1_MOUSE","R-MMU-2514859","Inactivation, recovery and regulation of the phototransduction cascade"
"P0DP26","CALM1_MOUSE","R-MMU-2514859","Inactivation, recovery and regulation of the phototransduction cascade"
"P34057","RECO_MOUSE","R-MMU-2514859","Inactivation, recovery and regulation of the phototransduction cascade"
"P27664","PDE6A_MOUSE","R-MMU-2514859","Inactivation, recovery and regulation of the phototransduction cascade"
"Q8K2I1","FNTB_MOUSE","R-MMU-2514859","Inactivation, recovery and regulation of the phototransduction cascade"
"O54828","RGS9_MOUSE","R-MMU-2514859","Inactivation, recovery and regulation of the phototransduction cascade"
"P20612","GNAT1_MOUSE","R-MMU-2514859","Inactivation, recovery and regulation of the phototransduction cascade"
"Q9WVL4","GRK1_MOUSE","R-MMU-2514859","Inactivation, recovery and regulation of the phototransduction cascade"
"Q5SDA5","GUC2F_MOUSE","R-MMU-2514859","Inactivation, recovery and regulation of the phototransduction cascade"
"O70311","NMT2_MOUSE","R-MMU-2514859","Inactivation, recovery and regulation of the phototransduction cascade"
"Q148R9","R9BP_MOUSE","R-MMU-2514859","Inactivation, recovery and regulation of the phototransduction cascade"
"P29974","CNGA1_MOUSE","R-MMU-2514859","Inactivation, recovery and regulation of the phototransduction cascade"
"P52785","GUC2E_MOUSE","R-MMU-2514859","Inactivation, recovery and regulation of the phototransduction cascade"
"Q61012","GBG1_MOUSE","R-MMU-2514859","Inactivation, recovery and regulation of the phototransduction cascade"
"Q61239","FNTA_MOUSE","R-MMU-2514859","Inactivation, recovery and regulation of the phototransduction cascade"
"P43081","GUC1A_MOUSE","R-MMU-2514859","Inactivation, recovery and regulation of the phototransduction cascade"
"P15409","OPSD_MOUSE","R-MMU-2514859","Inactivation, recovery and regulation of the phototransduction cascade"
"P62881","GNB5_MOUSE","R-MMU-2514859","Inactivation, recovery and regulation of the phototransduction cascade"
"O08663","MAP2_MOUSE","R-MMU-2514859","Inactivation, recovery and regulation of the phototransduction cascade"
"P23440","PDE6B_MOUSE","R-MMU-2514859","Inactivation, recovery and regulation of the phototransduction cascade"
"Q8BP48","MAP11_MOUSE","R-MMU-2514859","Inactivation, recovery and regulation of the phototransduction cascade"
"Q812F3","HYAL5_MOUSE","R-MMU-2534343","Interaction With Cumulus Cells And The Zona Pellucida"
"P10761","ZP3_MOUSE","R-MMU-2534343","Interaction With Cumulus Cells And The Zona Pellucida"
"Q62005","ZP1_MOUSE","R-MMU-2534343","Interaction With Cumulus Cells And The Zona Pellucida"
"Q9R159","ADA25_MOUSE","R-MMU-2534343","Interaction With Cumulus Cells And The Zona Pellucida"
"P20239","ZP2_MOUSE","R-MMU-2534343","Interaction With Cumulus Cells And The Zona Pellucida"
"P15535","B4GT1_MOUSE","R-MMU-2534343","Interaction With Cumulus Cells And The Zona Pellucida"
"Q60718","ADAM2_MOUSE","R-MMU-2534343","Interaction With Cumulus Cells And The Zona Pellucida"
"Q9JI76","ADA21_MOUSE","R-MMU-2534343","Interaction With Cumulus Cells And The Zona Pellucida"
"Q62010","OVGP1_MOUSE","R-MMU-2534343","Interaction With Cumulus Cells And The Zona Pellucida"
"P70236","MP2K6_MOUSE","R-MMU-2559580","Oxidative Stress Induced Senescence"
"Q60973","RBBP7_MOUSE","R-MMU-2559580","Oxidative Stress Induced Senescence"
"P83510","TNIK_MOUSE","R-MMU-2559580","Oxidative Stress Induced Senescence"
"O09110","MP2K3_MOUSE","R-MMU-2559580","Oxidative Stress Induced Senescence"
"P01101","FOS_MOUSE","R-MMU-2559580","Oxidative Stress Induced Senescence"
"P62984","RL40_MOUSE","R-MMU-2559580","Oxidative Stress Induced Senescence"
"Q921E6","EED_MOUSE","R-MMU-2559580","Oxidative Stress Induced Senescence"
"Q8CE90","MP2K7_MOUSE","R-MMU-2559580","Oxidative Stress Induced Senescence"
"P62983","RS27A_MOUSE","R-MMU-2559580","Oxidative Stress Induced Senescence"
"Q60972","RBBP4_MOUSE","R-MMU-2559580","Oxidative Stress Induced Senescence"
"P0CG49","UBB_MOUSE","R-MMU-2559580","Oxidative Stress Induced Senescence"
"P23804","MDM2_MOUSE","R-MMU-2559580","Oxidative Stress Induced Senescence"
"P47811","MK14_MOUSE","R-MMU-2559580","Oxidative Stress Induced Senescence"
"Q80U70","SUZ12_MOUSE","R-MMU-2559580","Oxidative Stress Induced Senescence"
"P63085","MK01_MOUSE","R-MMU-2559580","Oxidative Stress Induced Senescence"
"P55271","CDN2B_MOUSE","R-MMU-2559580","Oxidative Stress Induced Senescence"
"O35099","M3K5_MOUSE","R-MMU-2559580","Oxidative Stress Induced Senescence"
"Q9WUI1","MK11_MOUSE","R-MMU-2559580","Oxidative Stress Induced Senescence"
"Q91Y86","MK08_MOUSE","R-MMU-2559580","Oxidative Stress Induced Senescence"
"O54992","MAPK5_MOUSE","R-MMU-2559580","Oxidative Stress Induced Senescence"
"Q61831","MK10_MOUSE","R-MMU-2559580","Oxidative Stress Induced Senescence"
"Q9JM52","MINK1_MOUSE","R-MMU-2559580","Oxidative Stress Induced Senescence"
"P97820","M4K4_MOUSE","R-MMU-2559580","Oxidative Stress Induced Senescence"
"P05627","JUN_MOUSE","R-MMU-2559580","Oxidative Stress Induced Senescence"
"Q5NCY0","KDM6B_MOUSE","R-MMU-2559580","Oxidative Stress Induced Senescence"
"Q61188","EZH2_MOUSE","R-MMU-2559580","Oxidative Stress Induced Senescence"
"P30285","CDK4_MOUSE","R-MMU-2559580","Oxidative Stress Induced Senescence"
"P49138","MAPK2_MOUSE","R-MMU-2559580","Oxidative Stress Induced Senescence"
"P0CG50","UBC_MOUSE","R-MMU-2559580","Oxidative Stress Induced Senescence"
"Q64261","CDK6_MOUSE","R-MMU-2559580","Oxidative Stress Induced Senescence"
"Q63844","MK03_MOUSE","R-MMU-2559580","Oxidative Stress Induced Senescence"
"P02340","P53_MOUSE","R-MMU-2559580","Oxidative Stress Induced Senescence"
"Q3UMW7","MAPK3_MOUSE","R-MMU-2559580","Oxidative Stress Induced Senescence"
"P47809","MP2K4_MOUSE","R-MMU-2559580","Oxidative Stress Induced Senescence"
"P10639","THIO_MOUSE","R-MMU-2559580","Oxidative Stress Induced Senescence"
"O35618","MDM4_MOUSE","R-MMU-2559580","Oxidative Stress Induced Senescence"
"Q9WTU6","MK09_MOUSE","R-MMU-2559580","Oxidative Stress Induced Senescence"
"P51943","CCNA2_MOUSE","R-MMU-2559582","Senescence-Associated Secretory Phenotype (SASP)"
"Q61456","CCNA1_MOUSE","R-MMU-2559582","Senescence-Associated Secretory Phenotype (SASP)"
"P0CG49","UBB_MOUSE","R-MMU-2559582","Senescence-Associated Secretory Phenotype (SASP)"
"Q9D1C1","UBE2C_MOUSE","R-MMU-2559582","Senescence-Associated Secretory Phenotype (SASP)"
"Q91W96","APC4_MOUSE","R-MMU-2559582","Senescence-Associated Secretory Phenotype (SASP)"
"Q9WVS8","MK07_MOUSE","R-MMU-2559582","Senescence-Associated Secretory Phenotype (SASP)"
"P39689","CDN1A_MOUSE","R-MMU-2559582","Senescence-Associated Secretory Phenotype (SASP)"
"P18653","KS6A1_MOUSE","R-MMU-2559582","Senescence-Associated Secretory Phenotype (SASP)"
"Q921J4","UBE2S_MOUSE","R-MMU-2559582","Senescence-Associated Secretory Phenotype (SASP)"
"P0CG50","UBC_MOUSE","R-MMU-2559582","Senescence-Associated Secretory Phenotype (SASP)"
"Q9CPX9","APC11_MOUSE","R-MMU-2559582","Senescence-Associated Secretory Phenotype (SASP)"
"A2A6Q5","CDC27_MOUSE","R-MMU-2559582","Senescence-Associated Secretory Phenotype (SASP)"
"Q9WVM3","APC7_MOUSE","R-MMU-2559582","Senescence-Associated Secretory Phenotype (SASP)"
"Q9CPV2","APC16_MOUSE","R-MMU-2559582","Senescence-Associated Secretory Phenotype (SASP)"
"P55271","CDN2B_MOUSE","R-MMU-2559582","Senescence-Associated Secretory Phenotype (SASP)"
"P46414","CDN1B_MOUSE","R-MMU-2559582","Senescence-Associated Secretory Phenotype (SASP)"
"Q8K2H6","APC10_MOUSE","R-MMU-2559582","Senescence-Associated Secretory Phenotype (SASP)"
"Q8R349","CDC16_MOUSE","R-MMU-2559582","Senescence-Associated Secretory Phenotype (SASP)"
"Q8BTZ4","APC5_MOUSE","R-MMU-2559582","Senescence-Associated Secretory Phenotype (SASP)"
"P52482","UB2E1_MOUSE","R-MMU-2559582","Senescence-Associated Secretory Phenotype (SASP)"
"P62984","RL40_MOUSE","R-MMU-2559582","Senescence-Associated Secretory Phenotype (SASP)"
"Q8BGZ4","CDC23_MOUSE","R-MMU-2559582","Senescence-Associated Secretory Phenotype (SASP)"
"P28033","CEBPB_MOUSE","R-MMU-2559582","Senescence-Associated Secretory Phenotype (SASP)"
"P62983","RS27A_MOUSE","R-MMU-2559582","Senescence-Associated Secretory Phenotype (SASP)"
"P60007","APC15_MOUSE","R-MMU-2559582","Senescence-Associated Secretory Phenotype (SASP)"
"Q9WUT3","KS6A2_MOUSE","R-MMU-2559582","Senescence-Associated Secretory Phenotype (SASP)"
"Q9R1K5","FZR1_MOUSE","R-MMU-2559582","Senescence-Associated Secretory Phenotype (SASP)"
"P63085","MK01_MOUSE","R-MMU-2559582","Senescence-Associated Secretory Phenotype (SASP)"
"Q8BZQ7","ANC2_MOUSE","R-MMU-2559582","Senescence-Associated Secretory Phenotype (SASP)"
"Q9Z148","EHMT2_MOUSE","R-MMU-2559582","Senescence-Associated Secretory Phenotype (SASP)"
"P53995","APC1_MOUSE","R-MMU-2559582","Senescence-Associated Secretory Phenotype (SASP)"
"P97377","CDK2_MOUSE","R-MMU-2559582","Senescence-Associated Secretory Phenotype (SASP)"
"Q5DW34","EHMT1_MOUSE","R-MMU-2559582","Senescence-Associated Secretory Phenotype (SASP)"
"Q99JP4","CDC26_MOUSE","R-MMU-2559582","Senescence-Associated Secretory Phenotype (SASP)"
"P18654","KS6A3_MOUSE","R-MMU-2559582","Senescence-Associated Secretory Phenotype (SASP)"
"P30285","CDK4_MOUSE","R-MMU-2559582","Senescence-Associated Secretory Phenotype (SASP)"
"P61080","UB2D1_MOUSE","R-MMU-2559582","Senescence-Associated Secretory Phenotype (SASP)"
"Q63844","MK03_MOUSE","R-MMU-2559582","Senescence-Associated Secretory Phenotype (SASP)"
"Q64261","CDK6_MOUSE","R-MMU-2559582","Senescence-Associated Secretory Phenotype (SASP)"
"P43275","H11_MOUSE","R-MMU-2559584","Formation of Senescence-Associated Heterochromatin Foci (SAHF)"
"Q9CQE6","ASF1A_MOUSE","R-MMU-2559584","Formation of Senescence-Associated Heterochromatin Foci (SAHF)"
"Q8CHI8","EP400_MOUSE","R-MMU-2559584","Formation of Senescence-Associated Heterochromatin Foci (SAHF)"
"P43274","H14_MOUSE","R-MMU-2559584","Formation of Senescence-Associated Heterochromatin Foci (SAHF)"
"P17095","HMGA1_MOUSE","R-MMU-2559584","Formation of Senescence-Associated Heterochromatin Foci (SAHF)"
"P02340","P53_MOUSE","R-MMU-2559584","Formation of Senescence-Associated Heterochromatin Foci (SAHF)"
"P43277","H13_MOUSE","R-MMU-2559584","Formation of Senescence-Associated Heterochromatin Foci (SAHF)"
"P52927","HMGA2_MOUSE","R-MMU-2559584","Formation of Senescence-Associated Heterochromatin Foci (SAHF)"
"P43276","H15_MOUSE","R-MMU-2559584","Formation of Senescence-Associated Heterochromatin Foci (SAHF)"
"Q4G0F8","UBN1_MOUSE","R-MMU-2559584","Formation of Senescence-Associated Heterochromatin Foci (SAHF)"
"Q61666","HIRA_MOUSE","R-MMU-2559584","Formation of Senescence-Associated Heterochromatin Foci (SAHF)"
"P13405","RB_MOUSE","R-MMU-2559584","Formation of Senescence-Associated Heterochromatin Foci (SAHF)"
"P10922","H10_MOUSE","R-MMU-2559584","Formation of Senescence-Associated Heterochromatin Foci (SAHF)"
"P14733","LMNB1_MOUSE","R-MMU-2559584","Formation of Senescence-Associated Heterochromatin Foci (SAHF)"
